"PISA_math_change","PISA_sci_change","PISA_read_change","PISA_math_change_3","PISA_sci_change_3","PISA_read_change_3","PISA_math_new_3","PISA_sci_new_3","PISA_read_new_3","GDP_1","GDP_growth_1","GDP_capita_1","GDP_capita_growth_1","Trade_change","Life_expectancy_change","Gross_capital_formation_change","Govt_expenditure_total_change","Pre_pri_sch_expectancy_change","Pri_sch_expectancy_change","Sec_sch_expectancy_change","Pri_sec_sch_expectancy_change","Gov_ex_change","Gov_ex_percent_GDP_change","Population_change","Pre_pri_enrolment_num_change","Pri_enrolment_num_change","Sec_enrolment_num_change","Ter_enrolment_num_change","Pre_pri_enrolment_ratio_change","Pri_enrolment_ratio_change","Sec_enrolment_ratio_change"
0.313489504902176,0.117556647825508,0.258685109565779,-0.0500847455961223,0,0,362.306513833333,437.47335840614,379.664629871528,1.43e+11,3.072596359,13245.18944,2.678099397,0.0762345192122525,-0.00380821581325777,0.121858794344503,0.0266350569920454,0.0432477112868259,0.0223813451300893,-0.00188572611646738,0.0105136702341631,NA,NA,0.00555750498135352,0.0625103581275519,-0.00526348076805104,-0.0231149534104892,0.0302134104364588,0.0420055081776584,0.0268177708208328,-0.00158604237818162
-0.0733132663819991,0,0,0,0,0,362.306513833333,437.47335840614,379.664629871528,1.3e+11,3.919770794,12042.95371,3.495563637,0.120878289093885,0.00191138688037188,-0.0407456411738197,-0.00738246695752453,-0.0111448304730012,0.0143270978590548,-0.00610701858641582,0.00445652831299142,0.0788920047921933,0.0239390760893319,0.00384207503580287,0.0107413289469953,-0.00473938033450096,-0.0347891739746678,0.0367179690047632,-0.011583149697729,0.0167557039223661,-0.0069048996226251
0.0136121977527702,-0.0579818387811037,-0.00853641076197776,0,0,0,362.306513833333,437.47335840614,379.664629871528,1.36e+11,4.131611977,12538.17887,3.591652702,0.232980977234726,-0.00128225175915471,0.069399548749573,0.0194136522319162,0.0234630706084222,0.00756245524155795,-0.00272631210821014,0.00264569759604592,0.10868710387605,0.0606275866799795,0.00409879556181562,0.0373319116997173,-0.000342352223120703,-0.0416911515755309,0.0888415635578909,0.0236888477614707,0.00910471868729944,-0.00612837488731277
-0.00155714936614541,0.0148143359662547,-0.00107779570391599,0.313489504902176,0.117556647825508,0.258685109565779,475.885803477778,488.901259933333,477.878216248095,1.54e+11,3.922871898,14110.31337,3.542622862,-0.0389571559147481,0.00641949019837366,-0.00520224578949743,-0.00375238841988263,0.00315368878187847,-0.0131678538294757,0.0463344921983998,0.0151188408291162,0.0846393042171486,0.0515610605122043,0.00521238208193224,-0.00564643192837484,-0.0137189239950226,0.00638651549115797,0.132336609703138,0.00469682950695275,-0.0130830092898721,0.0517868447511823
-0.00155957786182211,0.0145980751761347,-0.00107895860085854,-0.0733132663819991,0,0,440.9970608,488.901259933333,477.878216248095,2.02e+11,5.794531643,18477.57836,5.542361227,-0.103152398106548,0.00323594378472913,-0.0366516837097896,-0.00397234938295099,-0.0276828837318882,0.0112278429729458,0.0469746657537208,0.0287436802576813,0.0576765361831652,0.0219557931912986,0.00367239138688427,-0.0236524624947295,0.0155280771768846,0.017992849668174,0.106707374452379,-0.0275289209145328,0.0109820327889274,0.0591061160599777
-0.00156201394419175,0.0143880375227408,-0.00108012400995111,0.0136121977527702,-0.0579818387811037,-0.00853641076197776,447,460.5538659,473.7988515,2.41e+11,5.060992425,21955.10414,4.801378594,-0.0428795536968588,0.00254318766879116,0.106069179300414,0.0088765829923817,-0.0118427429125273,0.00580926503294995,-0.0233370622149557,-0.00872531147113255,0.0595010459976382,-0.0156155545688469,0.00238928154795505,-0.0105664214866823,0.00883277145416598,-0.056800719836055,0.0609089002386472,-0.0116849472958615,0.00583060441974655,-0.023170082791553
0.0107063332448811,-0.00529726075500274,-0.00886200333429311,-0.00155714936614541,0.0148143359662547,-0.00107779570391599,446.303954233333,467.3766656,473.288193133333,2.48e+11,0.599142172,22551.73577,0.304568248,0.0354510423891662,0.00250580051986876,-0.0755333122802162,-0.0235695302008606,-0.0113946360153256,0.00732645626936294,0.000681950342737324,0.00406164769037625,0.123477457895788,0.0463874245964893,0.00247719862702197,-0.0123969560228369,0.00834289289811242,-0.0252321916368985,0.0632965725562276,-0.0113656782986379,0.00750138202696256,0.00329340722019015
0.0105929218930549,-0.00532547116440158,-0.00894124063864769,-0.00155957786182211,0.0145980751761347,-0.00107895860085854,445.607908466667,474.1994653,472.777534766667,2.73e+11,5.652433373,24801.15778,5.335601529,0.0200892633331115,0.00253039560575987,-0.126758199684468,-0.00189716724996608,0.0116654910745429,-0.00860478163592237,0.0491796639060923,0.019692301324289,0.087400265913911,0.129628932344651,0.00293679469757623,0.00972271722859791,-0.0110267501353629,0.0283097502579623,0.0830476024569226,0.0115468556433864,-0.00864293130097715,0.05164803149056
0.0104818880714247,-0.0053539836499463,-0.00902190768628827,-0.00156201394419175,0.0143880375227408,-0.00108012400995111,444.9118627,481.022265,472.2668764,3.18e+11,3.273746857,28827.32639,3.010984003,0.0382974726289506,0.00252400886481943,0.183382611269881,0.0205568160210183,0.00975344396941411,-0.00172327978836557,-0.00164483346061216,-0.00168375367977554,NA,NA,0.00300783248753972,0.00937495587840795,-0.00756333795725284,-0.0154038155958392,0.00992287194144021,0.00953321921349214,-0.00162231036538986,-0.000475810298391742
0.00500461409117198,-0.00229710713832402,0.0167243103044407,0.0107063332448811,-0.00529726075500274,-0.00886200333429311,449.675237366667,478.474164633333,468.081645766667,3.54e+11,-0.33517238,31997.28202,-0.599389627,0.0884411365677077,0,0.0374426431050761,0.017932791546517,-0.0023446214081385,-0.00886348928817173,-0.023158071701761,-0.0160662642335445,NA,NA,0.0025508236480798,-0.00221006840021821,-0.00967111094581946,-0.0319411226162679,-0.0767913776812664,-0.00226069196990798,-0.00904265546076011,-0.0255056290830799
0.00497969265116249,-0.00230239598858477,0.0164492086349671,0.0105929218930549,-0.00532547116440158,-0.00894124063864769,454.438612033333,475.926064266667,463.896415133333,3.3e+11,-4.300733885,29710.97023,-4.552117473,0.0313839401254904,0.0062941357077258,-0.0965609870598245,0.00109120479788485,NA,NA,NA,NA,NA,NA,0.00265810488019476,NA,NA,NA,NA,NA,NA,NA
0.0049550181835254,-0.0023077092491026,0.0161830109121315,0.0104818880714247,-0.0053539836499463,-0.00902190768628827,459.2019867,473.3779639,459.7111845,2.97e+11,-5.479036989,26690.60742,-5.600777549,-0.195279360881844,0.00311212817392256,-0.251859226629591,-0.0251060298853324,NA,NA,NA,NA,NA,NA,0.00263372619267599,NA,NA,NA,NA,NA,NA,NA
-0.0093850018744332,-0.0024063113516839,-0.0038520712873025,0.00500461409117198,-0.00229710713832402,0.0167243103044407,461.500115433333,472.290564,467.399537,2.83e+11,-10.14931457,25450.53412,-10.01628094,0.072332653649235,0.00249414484283864,-0.0191754575559914,-0.0198433371242606,NA,NA,NA,NA,NA,NA,0.00128963519187915,NA,NA,NA,NA,NA,NA,NA
-0.00947391458053178,-0.0024121156529612,-0.00386696712031561,0.00497969265116249,-0.00230239598858477,0.0164492086349671,463.798244166667,471.2031641,475.0878895,2.42e+11,-7.082353942,21915.19132,-6.578538058,0.11009722431043,0.00427804242836782,-0.219925243200898,-0.0162327893239045,0.0416541323225639,-0.00227434257285006,-0.019759904493795,-0.0113077719664758,NA,NA,-0.00147841883456321,0.0416973985223707,-0.00874363367302638,-0.0339086883774932,0.0294417335053377,0.0410743710600164,-0.00227388423502191,-0.0294781777961001
-0.00956452810277851,-0.00241794802323597,-0.00388197860393881,0.0049550181835254,-0.0023077092491026,0.0161830109121315,466.0963729,470.1157642,482.776242,2.38e+11,-2.741772076,21749.15248,-2.033969318,0.0919284660351173,-0.00120845926883833,-0.13589368403378,-0.0120777756948121,-0.00775253497625471,0.0087771965888507,0.0133612878007178,0.0111251942172487,NA,NA,-0.00539293513610524,-0.00140408143672333,-0.000481931493516687,0.000946118890310876,0.00447527851306336,-0.00821096976724863,0.00889081153937563,0.0133627850477759
0.000483084334912404,-0.00849415622738038,-0.0070953734292831,-0.0093850018744332,-0.0024063113516839,-0.0038520712873025,461.722057566667,468.9845193,480.9165535,2.35e+11,0.698145275,21601.7764,1.371147996,0.0146904557606806,0.00807622501829545,-0.013377597475316,-0.0201783410950795,-0.00565932786588365,-0.00230508884932178,0.00953657626870094,0.00377369297423779,NA,NA,-0.00722498148711667,0.00390571014823672,-0.00499283036470121,0.00285154778723644,-0.00665061518943857,-0.00575484845431933,-0.00241841504770067,0.011522593207501
0.000482851077118819,-0.00856692502694962,-0.00714607751782453,-0.00947391458053178,-0.0024121156529612,-0.00386696712031561,457.347742233333,467.8532744,479.056865,1.95e+11,-0.411901538,18050.09761,0.246412269,0.0557957804873141,0.00123023374446674,-0.00495723116226132,-0.00889684596196813,-0.0403156039209819,-0.0104128749578699,-0.0316835528777608,-0.0213946201244418,NA,NA,-0.00663899673248422,-0.0335901073183578,-0.00754655630163496,-0.0391620487154877,0.0275222817480782,-0.0398075415506575,-0.0106085158045091,-0.0328813565411517
0.000482618044478464,-0.008640951409837,-0.00719751149289032,-0.00956452810277851,-0.00241794802323597,-0.00388197860393881,452.9734269,466.7220295,477.1971765,1.93e+11,-0.489852889,17885.39281,-0.075115347,-0.0166989331104887,-0.00428554293953576,0.0163122847813804,-0.00521159355041873,0.0141521902683358,0.0170412842864951,-0.00361329876567373,0.00648973645389332,NA,NA,-0.00656695628415852,0.0120958002242027,0.0238710590645293,-0.0074537454434357,NA,0.0169061720135893,0.0168729743266045,-0.000870666440120062
-0.00166035219459742,-0.00234231605386472,-0.00686958690503258,0.000483084334912404,-0.00849415622738038,-0.0070953734292831,453.192251266667,462.757619666667,473.811284333333,2e+11,1.280824834,18562.22943,1.481339542,-0.0192714617333882,0.00433408575147133,0.0597674275772172,0.0041726621822724,-0.0237657642003115,-0.0023424889656881,0.00794011854538074,0.00285772927629021,NA,NA,-0.0041504930789844,-0.04636689634915,0.0043727340228221,-0.000445121095571271,NA,-0.0216725146276835,-0.00249753080341579,0.00740163443587306
-0.00166311354882808,-0.00234781537951956,-0.00691710455591281,0.000482851077118819,-0.00856692502694962,-0.00714607751782453,453.411075633333,458.793209833333,470.425392166667,2.12e+11,1.558977652,19765.99645,1.7652299,0.114871252394026,-0.00122868530669246,-0.0317711671640029,0.000613381899448278,0.0122885446118669,0.00271218755716828,0.0149352357263697,0.00892507148722309,NA,NA,-0.00197587762624825,-0.0216572444284733,0.00412789196027697,0.00807763953590179,0.0359963804884649,0.0137695621668626,0.00277756149339825,0.0149520891519116
-0.00166588410325097,-0.00235334058874719,-0.00696528415467023,0.000482618044478464,-0.008640951409837,-0.00719751149289032,453.6299,454.8288,467.0395,2.05e+11,1.856675112,19150.7862,1.964026847,0.119686743505562,0.00615098415731755,0.0745135690062718,0.00603610831230737,0.0425385146010577,-0.00243034923716829,0.00411757648470304,0.000917738861578461,NA,NA,-0.00213423385300482,-0.00384358069551757,-0.00933236400378285,0.000597486960857866,0.0433276600723511,0.043755774716459,-0.00187888961792194,0.00365209207945892
0.153171878144973,0.114270409679986,0.0934373902933755,-0.00166035219459742,-0.00234231605386472,-0.00686958690503258,452.8767146,453.7634472,463.831131566667,1.89e+11,-8.247736115,17676.19248,-8.196078341,0.0223433937932255,0.00184892491272843,-0.0485971556262191,-0.00454315994060791,NA,NA,NA,NA,NA,NA,-0.00332900784086362,NA,NA,NA,NA,NA,NA,NA
0,0,0.00477652903473764,-0.00166311354882808,-0.00234781537951956,-0.00691710455591281,452.1235292,452.6980944,460.622763133333,NA,NA,NA,NA,-0.128258194423623,NA,0.0599586406368575,0.0579782522007433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,355989047.3,6.016717205,7235.549741,6.44767947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,0,NA,NA,NA,NA,NA,NA,420642463.4,4.860597459,8480.694827,4.01494748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00404858299595142,NA,NA,NA,NA,NA,NA,NA
0,0,0,NA,NA,NA,NA,NA,NA,476055288.4,8.676006268,9483.173076,7.377089859,NA,0.00851923073027774,NA,NA,NA,NA,NA,NA,NA,NA,0.00813008130081301,NA,NA,NA,NA,NA,NA,NA
0,0,0,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,435746974.8,0.665279563,8544.058329,-0.913783646,NA,-0.00789809886909785,NA,NA,NA,NA,NA,NA,NA,NA,0.0120967741935484,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,402405069.4,-4.41966084,7813.690667,-5.347625298,NA,-0.00590826621002566,NA,NA,NA,NA,NA,NA,NA,NA,0.0159362549800797,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,416183706.9,3.457216668,7988.170959,2.265770795,NA,0.00186769889442528,NA,NA,NA,NA,NA,NA,NA,NA,0.00980392156862745,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,379371608.4,-5.179615486,7198.702247,-6.259164456,NA,0.00169825152255172,NA,NA,NA,NA,NA,NA,NA,NA,0.0116504854368932,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,412876071.1,3.656387978,7760.828404,2.682173806,NA,0.0026316804107425,NA,NA,NA,NA,NA,NA,NA,NA,0.0115163147792706,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,603015696.5,7.097322746,11271.32143,6.496777011,NA,0.00578372332243853,NA,NA,NA,NA,NA,NA,NA,NA,0.0094876660341556,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,787392365.8,5.515872099,14554.38754,4.345640616,NA,0.00650318279563864,NA,NA,NA,NA,NA,NA,NA,NA,0.0056390977443609,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,898611007.9,5.603610711,16398.01109,4.25465948,NA,0.00630931586418342,NA,NA,NA,NA,NA,NA,NA,NA,0.011214953271028,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,929796722.4,6.659545024,16813.68395,5.695173007,NA,-0.00110909081720623,NA,NA,NA,NA,NA,NA,NA,NA,0.0129390018484288,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,1018970365,-11.71953298,18326.80512,-12.19586644,NA,0.00131803569657146,NA,NA,NA,NA,NA,NA,NA,NA,0.00912408759124088,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,1016493395,-0.113464597,18315.1963,0.066511142,NA,0.00619679625962591,NA,NA,NA,NA,NA,NA,NA,NA,0.0054249547920434,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,1037921837,-5.111700032,18768.93014,-4.768523541,NA,-0.000562260949121981,NA,NA,NA,NA,NA,NA,NA,NA,-0.00179856115107914,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,927219728.9,-5.027932629,16797.45886,-4.855881783,NA,0.00252784751892014,NA,NA,NA,NA,NA,NA,NA,NA,-0.0036036036036036,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,1005879948,5.924369801,18123.96303,5.35180564,NA,0.00597072991434434,NA,NA,NA,NA,NA,NA,NA,NA,-0.00180831826401447,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,1208946166,3.728677489,21665.7019,3.170996427,NA,0.00481219790283446,NA,NA,NA,NA,NA,NA,NA,NA,0.00543478260869565,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,1197509787,1.529637361,21422.35754,1.348010103,NA,-0.00389719981567352,NA,NA,NA,NA,NA,NA,NA,NA,0.00540540540540541,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,1072147778,1.468926381,19145.49604,1.28773187,NA,0.00187633988508347,NA,NA,NA,NA,NA,NA,NA,NA,0.0017921146953405,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,1149862703,7.757981745,20496.66137,7.565899781,NA,0.000467279362594162,NA,NA,NA,NA,NA,NA,NA,NA,0.00178890876565295,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,1131561595,1.377884445,20170.43842,1.377884445,NA,0.00545645952512092,NA,NA,NA,NA,NA,NA,NA,NA,0.00178571428571429,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,1068030830,7.101596882,19004.10729,6.911024645,NA,0.00372358461758106,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,1086172923,1.269035079,19275.47334,0.999463557,NA,0.00843330125597191,NA,NA,NA,NA,NA,NA,NA,NA,0.0017825311942959,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,1169138789,-0.971177311,20652.87833,-1.424258359,NA,0.0096230195780863,NA,NA,NA,NA,NA,NA,NA,NA,0.00266903914590747,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,1558753434,4.430045721,27459.76278,4.143053963,NA,0.0082073075880052,NA,NA,NA,NA,NA,NA,NA,NA,0.00459627329192547,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,1822486689,6.906582837,32023.45221,6.632323711,NA,0.00400047222730401,NA,NA,NA,NA,NA,NA,NA,NA,0.00275574555282729,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,1849805733,4.987491771,32489.78191,4.943236044,0.00979686034199777,0.00542794526464854,-0.157011753973966,-0.0190379756187251,NA,NA,NA,NA,NA,NA,0.00257200739892539,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,2013099482,5.555694901,35458.12312,5.855030281,0.131085326506383,0.00601542673003919,0.480561289648645,0.0730673532768033,NA,NA,NA,NA,NA,NA,0.000421711092758869,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,2249811709,2.352437981,39780.95144,2.748781079,-0.100434044278098,0.00431282034478806,-0.0421859205596597,-0.0297495425922564,NA,NA,NA,NA,NA,NA,-0.0028277860718363,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,2499107511,6.166132702,44367.05565,6.593978749,0.0587910693224087,0.00666598845757207,0.318034042283768,0.0742762580244519,NA,NA,NA,NA,NA,NA,-0.00385739951386198,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,2529948330,0.865952329,44918.56488,0.874906571,0.130636539964959,0.00329698277259241,0.32133958728588,0.0885461325845412,NA,NA,NA,NA,NA,NA,-0.00401379188400672,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,2503156061,1.735825059,43988.33249,0.695314556,-0.201315144486589,0.00362310039100857,-0.200654019837358,-0.0683568813981932,NA,NA,NA,NA,NA,NA,-8.87658003124556e-05,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,2684467376,-0.496519392,47186.98147,-0.470283635,0.288196847544632,0.0055240586912405,0.625254802889956,0.145336179170745,NA,NA,NA,NA,NA,NA,0.0103332563961437,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,2609667674,1.39419336,45936.76595,1.536976945,0.181724846919684,0.0028983112173894,0.222629592291071,0.0856399165386893,NA,NA,NA,NA,NA,NA,-0.00026359722344258,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,2684952727,-1.298280693,47535.58995,-0.726861643,-0.226503311782569,0.00332926048222768,-0.411453889695261,-0.185032074630294,NA,NA,NA,NA,NA,NA,-0.00140622253471612,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,2842048998,4.742135673,50484.92757,5.091927333,-0.0501764029218719,0.00745400676302298,-0.201128205126898,-0.0432256110563017,NA,NA,NA,NA,NA,NA,-0.00575602886815701,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,2499115623,-2.529318024,44536.40131,-2.214918882,-0.0919917726306388,-0.00406614487727306,-0.249116651798513,-0.0860262991083677,NA,NA,NA,NA,NA,NA,-0.00332843510436769,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,2707146783,4.68195411,48181.87419,4.547808581,-0.0457833002499443,-0.00408274591365527,0.0633557236236157,-0.0199907660534462,NA,NA,NA,NA,NA,NA,-0.00321520561328715,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,2826651926,0.468546638,50321.36875,0.493586865,0.0329271532764387,-0.00558008961376921,0.0194345526010307,-0.0336620493458766,NA,NA,NA,NA,NA,NA,0.00128310225612147,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,3051626390,3.218027331,54470.95639,3.492548261,-0.011224706905766,-0.00319471229334627,-0.0547197690517954,-0.0118435249826408,NA,NA,NA,NA,NA,NA,-0.0002669704196775,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA,0.0114898318027975,NA,0.0297485660104307,0.0108294090189381,NA,NA,NA,NA,NA,NA,-0.00259920599597657,NA,NA,NA,NA,NA,NA,NA
-0.000122098546209261,-0.0321197944018822,-0.013258655088921,0,0,0,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,88322386.3,5.341402126,991.2280739,6.659588329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,0,NA,NA,NA,NA,NA,NA,102244362.2,5.60208353,1153.9605,6.199203761,0.00114928597614732,0.00293999732727527,NA,NA,0.103098538246842,0.00411826359318806,0.0449228710715794,0.016653343430353,NA,NA,-0.0124796346991477,0.152794531564134,-0.0316402586504763,-0.0010904044409199,NA,0.103101134719323,-0.00478753801324864,0.0449224105217672
0,0,0,NA,NA,NA,NA,NA,NA,110900457,-0.534784049,1245.624686,-1.014056419,0.139048400090534,0.00263528018358128,NA,NA,-0.0310227116783313,-0.0124034142992247,0.0146550231174135,-0.00385941392918667,NA,NA,-0.00562283251590891,0.00069759330310429,-0.0256906922214293,-0.0277860474347524,NA,-0.0310237089779309,-0.0230535571064568,0.0146543575049217
0,0,0,NA,NA,NA,316.047787816667,347.345163761111,334.186662466667,115651918.9,1.534187499,1276.370366,-0.234060464,0.00521754789965928,0.00230350102623933,NA,NA,NA,-0.026058819634664,-0.00323779426558714,-0.01871889714463,NA,NA,0.00487584650112867,NA,-0.0206131631265041,-0.039195672144534,3.01307189542484,NA,-0.0340424319534074,-0.00323740635093867
0.146366238904035,0,0.168616786692699,0,0,0,316.047787816667,347.345163761111,334.186662466667,125435590,4.124261647,1346.858115,1.30459292,0.0678454629716147,0.00195936887697219,NA,NA,NA,-0.0474113240801939,-0.0632798088373795,-0.0525956214674899,NA,NA,0.0176902686674454,NA,-0.0344017094017094,-0.0836077764793371,NA,NA,-0.0504748920239711,-0.0632792653110679
0,0,0,0,0,0,316.047787816667,347.345163761111,334.186662466667,131803552.2,3.632574876,1372.667697,0.515610949,-0.0834960145496072,0.00170558136799388,NA,NA,0.0622657661942358,-0.00512908618741448,0.00955570143003149,-0.000385611243028154,NA,NA,0.0277572372995464,0.0464,-0.0186435052002655,0.00220264317180617,NA,0.0622579433762046,-0.0167662859464166,0.00955499972510069
0,0,0,0,0,0,316.047787816667,347.345163761111,334.186662466667,145533310.7,3.56846524,1477.915659,0.989560813,-0.101202177610025,0.00155589478628456,NA,NA,0.0837512088541854,-0.0156751471869753,-0.00958597057266153,-0.0136895571815355,NA,NA,0.0311097270247632,0.0791284403669725,-0.00197305372343424,-0.00775014459224986,-0.439524838012959,0.0837549415467449,-0.00137611797797423,-0.00958747689586931
0,0,0,0.146366238904035,0,0.168616786692699,362.306513833333,347.345163761111,390.536143647354,167728455.2,5.979708166,1678.073246,4.409410648,-0.0767789095875057,0.00156813318873288,NA,NA,-0.0217551165423165,-0.023870960776481,0.159508250761087,0.0362030163886821,NA,NA,0.0255991001780898,-0.0116896918172157,-0.0247966561229101,0.165073443693169,0.0308285163776493,-0.0217552925771307,-0.0216954146461236,0.159510665683647
0,0,0,0,0,0,362.306513833333,347.345163761111,390.536143647354,187589522.6,7.194273812,1872.468608,6.948177339,0.10102446086896,0.00177053306214438,NA,NA,NA,0.00623396230588861,-0.0337403453111599,-0.00841948549534757,NA,NA,0.0149171887851986,NA,-0.00544454097885896,-0.0300180108064839,NA,NA,0.00364895157197119,-0.0337412727120915
0,0,0,0,0,0,362.306513833333,347.345163761111,390.536143647354,215009569.6,9.097425042,2162.530245,9.929166035,0.133729058255329,0.00219099646519224,NA,NA,NA,-0.0241012359079699,-0.0104584923947228,-0.0192278988678404,NA,NA,0.002451323714806,NA,-0.0368644808106692,-0.0126882607798638,NA,NA,-0.0241006846544964,-0.010458864556202
-0.127678427658482,0,0,0,0,0,362.306513833333,347.345163761111,390.536143647354,236357523.7,2.966791702,2408.714548,4.329874497,-0.0642700630891971,0.00271089605316864,NA,NA,NA,0.104461158104592,0.0421386916392239,0.0819998379093912,NA,NA,-0.00753560699064786,NA,0.086165195307776,0.0102392644446766,NA,NA,0.104461035604415,0.0421388376261601
0,0,-0.144287493225133,0,0,0,362.306513833333,347.345163761111,390.536143647354,267327642.2,3.767730787,2757.88844,5.045932728,-0.038020305168362,0.00328497921451204,NA,NA,0.0381419346303631,0.0230897981921298,0.0258768470189958,0.0240572593733096,NA,NA,-0.0132346433887123,0.0916844349680171,0.0149195568668931,-0.00713620850139622,NA,0.0381424055018278,0.0230895056762721,0.0258766165692678
0.192447936486944,0.111265055500292,0.133669260125678,0,0,0,362.306513833333,347.345163761111,390.536143647354,278098763,4.012611902,2886.998204,4.664796289,-0.0820039563414198,0.00388270746407048,NA,NA,NA,NA,0.00708603266305835,NA,NA,NA,-0.0121891561353445,NA,NA,-0.0292708333333333,NA,NA,NA,0.00708778961575426
0,-0.10012467768115,0,-0.127678427658482,0,0,316.047787816667,347.345163761111,390.536143647354,300757888.9,1.385545812,3117.889831,1.244706278,0.0418209433427706,0.00441609421000978,NA,NA,NA,NA,0.0579648933898949,NA,NA,NA,-0.00611819569972349,NA,NA,0.00933576564009014,NA,NA,NA,0.0579630856558056
