"Pre_pri_sch_expectancy","Pri_sch_expectancy","Sec_sch_expectancy","Pri_sec_sch_expectancy","Lower_sec_completion","Upper_sec_completion","Gov_ex","Gov_ex_percent_GDP","Literacy_rate","Population","Pre_pri_enrolment_num","Pre_pri_enrolment_ratio","Pri_enrolment_num","Pri_enrolment_ratio","Pri_completion","Sec_enrolment_num","Sec_enrolment_ratio","Ter_enrolment_num","STEM_ter_grad_percent","Illiterate_pop","Pre_pri_pupil_teacher_ratio","Gov_ex_capita","Gov_ex_3","Log_gov_ex_3","PISA_math_new","PISA_sci_new","PISA_read_new","GDP_1","GDP_growth_1","GDP_capita_1","GDP_capita_growth_1"
1.01369,3.76472,7.22249,10.98722,NA,NA,NA,NA,NA,28562400,526850,25.58743,1970922,93.93175,NA,4448978,89.87126,289208,NA,NA,8.69691,NA,NA,NA,461.943157716667,494.117820325,349.5397381,56516280748,7.784905864,1926.292997,4.930421047
0.98829,3.78531,7.24961,11.03492,NA,NA,NA,NA,NA,29339400,522945,24.95193,1948128,94.53816,NA,4370300,90.21584,277437,NA,NA,9.2596,NA,NA,NA,461.943157716667,494.117820325,349.5397381,63628854499,7.375687986,2137.025122,5.806588191
0.97145,3.85133,7.38509,11.23642,NA,NA,NA,NA,NA,29774500,533677,24.50709,1955692,96.31839,NA,4335596,92.08225,255932,NA,NA,NA,NA,NA,NA,461.943157716667,494.117820325,349.5397381,68997168338,7.584537849,2281.410973,5.917225101
0.95667,3.89747,7.35699,11.25446,NA,NA,2822.85806,23.32053,99.99486,30243200,549762,24.06372,1981330,97.63628,NA,4195583,91.79508,259592,NA,1099,NA,93.3386037191832,NA,NA,461.943157716667,385.992542684749,364.395148439506,76658542757,7.17939955,2492.336643,5.386554147
0.96544,3.92709,7.3729,11.29999,NA,NA,2993.36032,23.51731,99.98055,30757700,575805,24.02607,2033877,98.47447,NA,4082709,92.01116,260453,NA,4248,NA,97.3206813253267,NA,NA,461.943157716667,385.992542684749,364.395148439506,81847410182,7.447705075,2615.025134,5.589790004
1.00983,3.98283,7.3644,11.34723,NA,NA,3088.77957,23.64584,99.98383,31298900,620769,25.1772,2134601,99.93193,NA,3964383,91.84594,262368,NA,3594,NA,98.6865215710456,NA,NA,461.943157716667,385.992542684749,364.395148439506,81779012351,6.094210239,2567.799207,4.265338589
1.00322,4.04807,7.42144,11.46951,NA,NA,3209.82131,23.85045,99.98657,31847900,634052,25.06572,2260515,101.57249,NA,3908744,92.60662,265679,32.10533,3036,NA,100.785964223701,93.3386037191832,4.53623378132668,461.943157716667,385.992542684749,364.395148439506,59159945321,4.46152609,1826.566919,2.717630178
1.07034,4.13147,7.47045,11.60192,NA,NA,3124.43848,23.03091,NA,32388600,690975,26.75457,2391489,103.65492,NA,3892888,93.33636,281451,31.51056,NA,11.75627,96.4672285927765,97.3206813253267,4.57801151876758,461.943157716667,385.992542684749,364.395148439506,50392607758,5.446444862,1529.082864,3.630670014
1.12289,4.16116,7.59146,11.75262,NA,NA,NA,NA,99.99289,32955400,732852,27.94889,2485178,104.23298,NA,3949245,94.98807,299634,35.15914,1662,11.73089,NA,98.6865215710456,4.59194837755046,461.943157716667,385.992542684749,364.395148439506,57726542785,5.79837496,1719.05721,3.831610601
1.32181,4.08455,7.77127,11.85582,NA,NA,NA,NA,NA,33360000,874385,32.96262,2505930,102.22148,NA,4073028,97.41874,361968,34.4768,NA,11.27148,NA,100.785964223701,4.61299910212946,461.943157716667,385.992542684749,364.395148439506,57707189945,1.647797102,1685.764947,-0.287344655
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.4672285927765,4.56920335059292,418.705516766667,385.992542684749,405.385788303788,NA,NA,NA,NA
0.37507,7.02673,0.84276,7.86949,NA,NA,NA,NA,NA,106200,1273,12.50246,21161,117.11218,NA,2127,12.0394,NA,NA,NA,NA,NA,NA,NA,362.439221333333,347.345163761111,299.3632385,NA,NA,NA,NA
0.37261,7.04007,0.87894,7.91901,NA,NA,NA,NA,NA,109405,1307,12.42041,21816,117.33448,NA,2284,12.55635,NA,NA,NA,NA,NA,NA,NA,362.439221333333,347.345163761111,299.3632385,119258835.3,NA,1059.673506,NA
NA,7.13321,NA,NA,NA,NA,NA,NA,52.87392,112549,NA,NA,22749,118.88686,NA,NA,NA,NA,NA,29398,NA,NA,NA,NA,397.576521075,399.980581138889,432.604545780702,121185497.6,-11.39980671,1048.33559,-13.74131426
0.322,7.09954,0.88605,7.98559,NA,NA,NA,NA,NA,115597,1187,10.73334,23264,118.32562,NA,2426,12.65783,NA,NA,NA,NA,NA,NA,NA,362.439221333333,347.345163761111,299.3632385,113781795.8,4.377956677,959.811346,1.782287348
0.28813,7.05892,0.89595,7.95487,NA,NA,NA,NA,NA,118541,1092,9.60422,22969,114.52433,NA,2480,12.79934,NA,NA,NA,NA,NA,NA,NA,362.439221333333,347.345163761111,299.3632385,114501912.5,1.979883115,943.1943897,-0.415927579
NA,NA,NA,NA,NA,NA,NA,NA,NA,121395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,117389554.2,3.009629254,945.0665727,0.675154551
NA,6.34033,1.02817,7.36851,NA,NA,NA,NA,NA,124209,NA,NA,22244,105.67221,NA,2904,14.68818,NA,NA,NA,NA,NA,NA,NA,362.306513833333,398.687012614921,390.536143647354,144482515.4,9.574991485,1137.138278,7.121459627
NA,NA,NA,NA,NA,NA,NA,NA,58.2,127049,NA,NA,NA,NA,NA,NA,NA,NA,NA,29613,NA,NA,NA,NA,520.571148079167,389.29312061,509.295576523333,131856420.7,1.001623321,1014.36599,-1.27576752
NA,6.18003,NA,NA,NA,NA,NA,NA,NA,129984,NA,NA,22897,103.00045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,126498935.3,-0.150463359,951.2056376,-2.402160958
NA,6.30972,NA,NA,NA,NA,NA,NA,NA,132995,NA,NA,23856,105.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,139464173.5,-2.893934724,1024.906658,-5.09688474
NA,6.21598,NA,NA,NA,NA,NA,NA,NA,136079,NA,NA,24060,103.59972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,158351368.4,-1.692882838,1136.609999,-3.98193378
NA,6.20165,NA,NA,NA,NA,NA,NA,NA,139315,NA,NA,24634,103.36089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,154013202.1,1.531893521,1078.516272,-0.943817806
NA,6.38564,1.09437,7.48,NA,NA,NA,NA,NA,142794,NA,NA,25000,102.09499,NA,3369,15.23883,NA,NA,NA,NA,NA,NA,NA,362.306513833333,398.687012614921,390.536143647354,168879207.2,11.6956998,1152.169246,8.819768903
NA,5.83082,NA,NA,NA,NA,NA,NA,NA,146573,NA,NA,24471,97.18041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,201334169.1,3.14763848,1335.833604,0.312272657
NA,5.79426,1.2661,7.06036,NA,NA,NA,NA,NA,150716,NA,NA,24952,96.57094,NA,4184,17.73708,NA,NA,NA,NA,NA,NA,NA,362.306513833333,398.687012614921,390.536143647354,209088824.6,2.585413728,1347.430174,-0.361728707
1.08561,5.94007,NA,NA,NA,NA,NA,NA,NA,155170,5178,36.18702,26267,99.00121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,383.113234723333,354.736738328571,200491853.2,0.735447996,1255.090071,-2.144545438
NA,6.66277,NA,NA,NA,NA,NA,NA,NA,159744,NA,NA,30179,111.04611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.576521075,426.582352695,432.604545780702,233701301.5,9.081466093,1423.896602,6.167141731
NA,6.60941,NA,NA,NA,NA,20.72041,17.53491,68.7,164129,NA,NA,30472,110.08273,NA,NA,NA,NA,NA,29252,NA,126.244661211608,NA,NA,316.047787816667,398.687012614921,390.536143647354,249333250.1,1.003945041,1482.705562,-1.418429411
NA,NA,NA,NA,NA,NA,NA,NA,NA,168158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,484.810887174713,509.295576523333,261370044.5,2.327335416,1522.062208,0.20595647
NA,NA,NA,NA,NA,NA,NA,NA,NA,171722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,484.810887174713,509.295576523333,272771209.1,4.906812678,1559.43224,2.99000543
NA,6.70948,NA,NA,NA,NA,NA,NA,NA,174921,NA,NA,31747,111.82459,NA,NA,NA,NA,NA,NA,NA,NA,126.244661211608,4.83822177982852,374.4316999575,398.687012614921,390.536143647354,262293410.7,1.176854361,1473.666114,-0.568289626
1.56945,7.26837,NA,NA,NA,NA,40.80923,27.4011,NA,177987,8169,78.47262,34366,119.81731,NA,NA,NA,NA,NA,NA,NA,229.282082399276,NA,NA,374.4316999575,412.097043288667,379.664629871528,268006972.7,0.337293222,1478.58574,-1.473947177
1.54116,7.17516,2.07965,9.25481,NA,NA,33.02557,25.82178,74,181265,8169,77.08058,34333,117.97876,NA,8989,30.29762,643,NA,NA,23.40688,182.194963175461,NA,NA,316.047787816667,412.097043288667,379.664629871528,272014693.1,5.924809057,1470.63587,3.803037157
NA,7.32597,2.37224,9.69821,NA,NA,39.7539,27.52419,NA,184972,NA,NA,35674,120.28458,NA,10446,34.66171,656,NA,NA,NA,214.918474147439,NA,NA,316.047787816667,341.585641995556,379.664629871528,257926881.7,-3.397582489,1363.185058,-5.564906783
1.5913,7.36076,2.45158,9.81235,NA,NA,49.03593,40.07755,NA,189219,8710,79.56518,36482,120.88939,NA,10934,35.72269,675,NA,NA,NA,259.149081223344,229.282082399276,5.43495304638019,316.047787816667,412.097043288667,379.664629871528,262596597.8,-5.198318759,1354.100243,-7.504724428
NA,7.40698,2.71246,10.11944,NA,NA,42.27022,36.40962,NA,193920,NA,NA,37470,121.65584,NA,12313,39.54713,895,NA,NA,NA,217.977619636964,182.194963175461,5.20507733996219,316.047787816667,341.585641995556,379.664629871528,314471328.1,4.288335117,1580.575634,1.650200866
NA,7.65319,2.792,10.44519,NA,NA,45.76556,44.8018,NA,198959,NA,NA,39388,125.11276,NA,12800,40.34037,914,NA,NA,NA,230.025080544233,214.918474147439,5.37025876620504,316.047787816667,341.585641995556,379.664629871528,364996869.1,3.987392802,1788.122206,1.357180092
NA,7.41043,2.95539,10.36582,NA,NA,NA,NA,78.4,204127,NA,NA,38960,121.20081,NA,13837,42.75033,955,NA,26500,NA,NA,259.149081223344,5.5574034992825,316.047787816667,341.585641995556,379.664629871528,394962552.3,5.305326473,1887.226576,2.709450194
2.28571,7.16566,NA,NA,NA,NA,NA,NA,NA,209282,13296,114.28571,38530,117.69917,NA,NA,NA,NA,NA,NA,NA,NA,217.977619636964,5.3843923953032,404.860992379487,412.097043288667,408.105282046111,439376794.1,8.465159865,2049.532809,5.886330223
2.3738,6.83424,NA,NA,NA,NA,NA,NA,NA,214370,13863,118.69007,37060,111.74768,NA,NA,NA,NA,NA,NA,NA,NA,230.025080544233,5.43818834882262,404.860992379487,483.489111271429,408.105282046111,516392922.5,2.871659844,2352.973255,0.488114523
1.94392,6.90372,NA,NA,38.27173,7.11235,NA,NA,NA,219472,11312,96.99048,37817,112.61092,81.09148,NA,NA,NA,NA,NA,15.53846,NA,NA,NA,397.576521075,426.582352695,432.604545780702,590748237,5.602991462,2629.053124,3.142211474
2.00707,6.97993,NA,NA,NA,NA,41.68781,21.40563,NA,224704,11663,100.06864,38658,113.98496,NA,NA,NA,NA,NA,NA,NA,185.523221660496,NA,NA,376.870532413248,412.097043288667,378.857146382456,592622502.4,3.037246028,2573.889015,0.556232443
1.88268,6.92118,NA,NA,NA,NA,37.33368,18.72315,NA,230247,11036,93.94739,38762,113.66822,NA,NA,NA,NA,NA,NA,NA,162.146216888819,NA,NA,374.4316999575,347.345163761111,378.857146382456,670713208.1,1.260681797,2839.40634,-1.299385225
1.88661,7.42256,4.26786,11.69042,NA,NA,NA,NA,NA,236211,11264,93.58591,41834,122.4828,NA,20256,59.5327,NA,NA,NA,NA,NA,NA,NA,316.047787816667,347.345163761111,378.857146382456,770153304.2,3.137874086,3173.822022,0.399805756
NA,NA,NA,NA,NA,NA,NA,NA,NA,242653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.523221660496,5.22318005836622,475.671676179167,437.47335840614,405.385788303788,747839697.7,1.010029914,2997.293432,-1.761921249
NA,NA,NA,NA,NA,NA,NA,NA,NA,249499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.146216888819,5.08849850154572,475.671676179167,437.47335840614,405.385788303788,758304466.2,0.468608459,2954.774511,-2.323436786
1.85775,7.42159,NA,NA,NA,NA,NA,NA,NA,256635,13343,90.93573,44181,118.32717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456.00278245,426.582352695,432.604545780702,772315721.3,3.12624625,2926.67996,0.292587988
NA,NA,NA,NA,NA,NA,39.93727,18.20824,84.7,263888,NA,NA,NA,NA,NA,NA,NA,NA,NA,24762,NA,151.341743466925,NA,NA,418.705516766667,385.992542684749,431.315457825,730870581.7,0.371578452,2695.666186,-2.308669357
1.83027,7.02169,3.84008,10.86177,NA,NA,43.91209,13.7338,NA,271130,14301,90.19299,45931,109.29187,NA,20568,54.20477,NA,NA,NA,33.72877,161.959539704201,NA,NA,362.306513833333,347.345163761111,379.664629871528,780889605.9,4.688677823,2805.66532,1.981244443
NA,NA,NA,NA,NA,NA,NA,NA,NA,278330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,484.810887174713,509.295576523333,880043553.7,6.315604199,3082.475083,3.644485109
NA,NA,NA,NA,NA,NA,39.897,12.69208,NA,285510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.739413680782,151.341743466925,5.01954048139907,418.705516766667,385.992542684749,405.385788303788,914727908.1,2.900230273,3125.404999,0.377254096
NA,NA,NA,NA,NA,NA,NA,NA,87.50631,292680,NA,NA,NA,NA,NA,NA,NA,NA,NA,22361,NA,NA,161.959539704201,5.08734654912609,475.671676179167,437.47335840614,405.385788303788,930337960,3.264589732,3102.34679,0.782853922
NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,484.810887174713,486.086724372222,854793640.1,-9.235328461,2782.98434,-11.38306616
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.739413680782,4.93977935732891,418.705516766667,385.992542684749,405.385788303788,NA,NA,NA,NA
0.70658,5.91277,2.36622,8.27899,NA,NA,NA,NA,NA,13964379,284957,23.55268,2204074,98.04325,NA,774829,47.32439,NA,NA,NA,NA,NA,NA,NA,362.306513833333,423.516472703704,379.664629871528,39316279070,2.346896372,2737.001671,-0.505540745
0.8089,6.07663,2.41837,8.495,NA,NA,NA,NA,NA,14364727,329019,26.96331,2309173,100.83056,NA,812965,48.36737,265671,NA,NA,NA,NA,NA,NA,362.306513833333,423.516472703704,379.664629871528,48310930233,0.764355145,3270.600986,-2.008943562
0.802,6.15864,2.47709,8.63574,NA,NA,NA,NA,NA,14771271,328927,26.73332,2378601,102.28787,NA,853754,49.54184,282074,NA,NA,NA,NA,NA,NA,362.306513833333,423.516472703704,379.664629871528,59116511628,-4.421322364,3893.697346,-7.010856785
0.83003,6.2591,2.52028,8.77938,NA,NA,NA,NA,NA,15182611,344287,27.66755,2456815,104.31839,NA,889964,50.40558,299773,NA,NA,NA,NA,NA,NA,362.306513833333,423.516472703704,379.664629871528,66327441860,-0.362810903,4252.337521,-3.015449834
0.99757,6.37884,2.53781,8.91665,NA,NA,NA,NA,84.7322,15597886,421183,33.25233,2530263,106.31397,NA,918111,50.75614,307133,NA,1406481,NA,NA,NA,NA,362.306513833333,341.585641995556,379.664629871528,67736744186,-2.071006071,4228.902648,-4.636939313
1.06736,6.46903,2.5595,9.02853,NA,NA,NA,NA,NA,16017573,461017,35.5787,2591051,107.8172,NA,945939,51.18992,331115,NA,NA,NA,NA,NA,NA,362.306513833333,341.585641995556,379.664629871528,67556279070,-3.764817123,4108.481006,-6.255441289
1.12501,6.45917,2.6144,9.07357,NA,NA,NA,NA,NA,16443134,499093,37.5003,2619844,107.65285,NA,985422,52.28799,349773,NA,NA,NA,NA,NA,NA,362.306513833333,397.639310298485,379.664629871528,60010285714,1.442164633,3555.806233,-1.16395971
1.14779,6.4062,2.6465,9.0527,NA,NA,NA,NA,NA,16876703,523318,38.25981,2641380,106.77005,NA,1014541,52.93,377287,NA,NA,NA,NA,NA,NA,362.306513833333,397.639310298485,379.664629871528,61965466667,0.193300161,3577.783432,-2.368353578
1.16971,6.446,2.72997,9.17597,NA,NA,NA,NA,NA,17319520,546221,38.9903,2710333,107.4334,NA,1061139,54.59938,381575,NA,NA,NA,NA,NA,NA,362.306513833333,397.639310298485,379.664629871528,60391604938,6.510345028,3398.132171,3.798520445
1.18386,6.44401,2.78321,9.22722,NA,NA,NA,NA,NA,17772001,561846,39.46199,2770520,107.40019,NA,1092833,55.66417,443064,NA,NA,NA,NA,NA,NA,362.306513833333,397.639310298485,379.664629871528,48029034483,3.581649938,2634.22025,0.964188019
1.12197,6.39298,2.77093,9.16391,NA,NA,NA,NA,NA,18232730,549376,37.3991,2880333,106.54964,NA,1112093,55.41858,441734,NA,NA,NA,NA,NA,NA,362.306513833333,397.639310298485,379.664629871528,60226413793,5.82136842,3220.861914,3.183498241
1.11626,6.36254,2.77117,9.13371,NA,NA,NA,NA,NA,18698847,552907,37.20859,2925663,106.04239,NA,1129246,55.42339,467371,NA,NA,NA,NA,NA,NA,362.306513833333,397.639310298485,379.664629871528,43526253602,-8.569882013,2270.957799,-10.80059578
1.10963,6.34039,2.74437,9.08476,NA,NA,NA,NA,NA,19166471,555933,36.98778,2967110,105.6732,NA,1138916,54.88739,500295,NA,NA,NA,NA,NA,NA,362.306513833333,397.639310298485,379.664629871528,48598315565,6.467940853,2475.380473,3.939787094
1.11851,6.39015,2.74568,9.13583,NA,NA,NA,NA,89.82525,19632665,570615,37.28372,3036219,106.50246,NA,1164868,54.91366,528857,NA,1239129,NA,NA,NA,NA,362.306513833333,397.639310298485,379.664629871528,53476971831,9.729887977,2661.033851,7.198271839
1.22422,6.60854,2.76109,9.36963,NA,NA,NA,NA,NA,20096317,634812,40.80723,3183729,110.14233,NA,1200397,55.22172,550030,NA,NA,NA,NA,NA,NA,316.047787816667,397.639310298485,379.664629871528,60401798246,6.060473262,2938.160197,3.680139109
1.27584,6.71552,2.80746,9.52298,NA,NA,NA,NA,NA,20557683,674644,42.52791,3282472,111.92532,NA,1248018,56.14924,550783,NA,NA,NA,NA,NA,NA,316.047787816667,397.639310298485,379.664629871528,60065011013,0.275388158,2857.93866,-1.915565784
1.26766,6.61445,2.83462,9.44908,NA,NA,NA,NA,NA,21016901,683495,42.25521,3287287,110.24091,NA,1286046,56.69244,NA,NA,NA,NA,NA,NA,NA,316.047787816667,397.639310298485,379.664629871528,58418666667,-2.349507928,2720.367063,-4.430577585
1.26838,NA,NA,NA,NA,NA,NA,NA,NA,21474549,695320,42.27941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,383.113234723333,500.154002023392,77407726244,3.951662724,3529.589128,1.787726737
1.29952,NA,NA,NA,NA,NA,NA,NA,NA,21931084,716529,43.31731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,383.113234723333,500.154002023392,70543211119,-0.197837257,3151.269278,-2.224419934
1.25758,6.04532,NA,NA,NA,NA,NA,NA,NA,22385650,696362,41.91939,3175566,100.75526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,383.113234723333,519.818215480833,85843534589,6.370931401,3758.844934,4.265226232
1.33494,6.09884,NA,NA,NA,NA,NA,NA,NA,22837743,738845,44.49799,3257337,101.64725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,548.403196258974,519.818215480833,91331203433,0.294055161,3921.718474,-1.647454041
1.37607,NA,NA,NA,NA,NA,NA,NA,NA,23288564,759372,45.91891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,548.403196258974,500.154002023392,97976886247,-5.970458146,4127.108981,-7.757855712
1.34248,6.03041,2.89465,8.92506,NA,NA,NA,NA,NA,23739841,737967,44.83124,3261343,99.77773,NA,1439122,57.49821,NA,NA,NA,NA,NA,NA,NA,362.306513833333,423.516472703704,417.391683925397,1.17e+11,3.686944167,4842.036601,1.747075965
1.4575,6.11472,3.04101,9.15572,56.11,42.57,NA,NA,NA,24192446,800885,48.50923,3327797,101.4451,86.31,1543425,60.46075,668109,26.44799,NA,NA,NA,NA,NA,418.743741424242,423.516472703704,417.391683925397,1.23e+11,3.394236108,4986.675788,1.489571628
1.51537,6.27365,3.24288,9.51653,58.72,45.5,NA,NA,92.97983,24646472,835074,50.44896,3423480,104.28565,87.51,1677807,64.41447,NA,NA,1149031,NA,NA,NA,NA,418.743741424242,423.516472703704,417.391683925397,92893587734,-8.855647353,3700.87974,-10.50397532
1.56061,6.41022,3.44812,9.85835,59.46,45.7,NA,NA,NA,25100408,863364,51.9263,3506780,106.68163,88.18,1811127,68.38725,927835,NA,NA,NA,NA,NA,NA,418.743741424242,397.639310298485,417.391683925397,83620628582,-7.75530005,3272.615024,-9.384252353
1.58984,6.29188,3.5024,9.79429,61.33,47.71,NA,NA,NA,25551624,884175,52.89077,3449984,104.75289,89.03,1866114,69.5794,983217,NA,NA,NA,NA,NA,NA,418.743741424242,397.639310298485,417.391683925397,1.12e+11,18.28660669,4325.696756,16.26195718
1.63634,6.28261,3.62999,9.9126,64.39,49.18,NA,NA,NA,25996594,914920,54.42641,3453379,104.60011,89.12,1953506,72.19079,1049780,NA,NA,NA,NA,NA,NA,418.743741424242,397.639310298485,417.391683925397,1.46e+11,10.3179138,5504.97724,8.498854953
1.7372,6.26005,3.74785,10.0079,67.11,52.29,NA,NA,NA,26432447,974958,57.81788,3449290,104.17656,89.53,2028388,74.59802,NA,NA,NA,NA,NA,NA,NA,418.743741424242,423.516472703704,417.391683925397,1.83e+11,9.872149109,6833.378912,8.16271834
1.79461,6.24567,3.87243,10.1181,71.28,56.76,NA,NA,NA,26850194,1010946,59.74593,3452062,103.94703,90.23,2104857,77.28792,NA,NA,NA,NA,NA,NA,NA,418.743741424242,423.516472703704,417.391683925397,2.3e+11,8.753578808,8454.469536,7.167388944
1.84891,6.35558,3.99819,10.35377,73.72,61.35,NA,NA,95.15464,27247610,1047811,61.55476,3521139,105.75627,90.99,2174619,79.87326,NA,NA,912185,NA,NA,NA,NA,418.743741424242,397.639310298485,378.857146382456,3.16e+11,5.277854124,11432.74592,3.79891882
2.07751,6.19231,4.08934,10.28165,75.84,62.73,NA,NA,NA,27635832,1183816,69.13073,3439199,103.02123,91.34,2224214,81.69454,2109331,NA,NA,NA,NA,NA,NA,376.870532413248,423.516472703704,378.857146382456,3.3e+11,-3.202302657,11765.09976,-4.566962883
2.31609,6.21254,4.13919,10.35173,77.97,66,NA,NA,95.51199,28031009,1328134,77.13431,3461820,103.3525,92.51,2252421,82.70381,2123041,NA,877967,NA,NA,NA,NA,376.870532413248,423.516472703704,378.857146382456,3.93e+11,-1.488791251,13825.35712,-2.905263395
2.2053,6.17712,4.13906,10.31618,78.38,67.99,NA,NA,NA,28439940,1269144,73.46216,3457754,102.75582,92.72,2254935,82.71373,NA,NA,NA,NA,NA,NA,NA,376.870532413248,423.516472703704,378.857146382456,3.16e+11,4.176425359,10955.53801,2.561081426
2.22886,6.15911,4.19195,10.35106,79.76,69.89,NA,NA,94.77022,28888369,1287156,74.24522,3466230,102.41886,93.69,2287393,83.74643,NA,NA,1063884,NA,NA,NA,NA,376.870532413248,423.516472703704,378.857146382456,3.81e+11,5.625956975,12986.22269,3.924498809
2.19081,6.15417,4.30012,10.4543,75.58,68.66,NA,NA,NA,29362449,1270218,72.99126,3486365,102.31121,94.22,2354412,85.89011,NA,NA,NA,NA,NA,NA,NA,376.870532413248,423.516472703704,378.857146382456,3.71e+11,1.343094036,12457.7686,-0.086885745
2.28416,6.17282,4.67847,10.8513,78.98,70.54,NA,NA,NA,29783571,1329086,76.11313,3519519,102.57274,94.61,2574580,93.44114,NA,NA,NA,NA,NA,NA,NA,512.435506430303,519.506106012,519.818215480833,4.82e+11,-3.894386475,16055.64532,-4.732274757
2.21137,6.09053,4.66249,10.75302,79.59,70.07,NA,NA,NA,30045134,1288344,73.70267,3493044,101.34071,94.07,2567278,92.7581,NA,NA,NA,NA,NA,NA,NA,376.870532413248,423.516472703704,378.857146382456,NA,NA,NA,NA
2.28606,6.06536,4.57703,10.64239,NA,NA,NA,NA,96.60522,30081829,1330694,76.14652,3476473,100.93667,NA,2522661,91.02732,NA,NA,731479,NA,NA,NA,NA,376.870532413248,423.516472703704,378.857146382456,NA,NA,NA,NA
2.12741,5.94594,4.4162,10.36214,NA,NA,NA,NA,97.12709,29846179,1223602,70.90936,3383277,98.97734,NA,2427635,87.93421,NA,NA,615388,NA,NA,NA,NA,376.870532413248,423.516472703704,378.857146382456,NA,NA,NA,NA
2.08549,5.836,4.42716,10.26316,NA,NA,NA,NA,NA,29390409,1190349,69.51507,3285299,97.15034,NA,2391174,88.07702,NA,NA,NA,NA,NA,NA,NA,491.103729633334,423.516472703704,494.446625154545,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,28870195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.507587098788,519.506106012,500.154002023392,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,28516000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.507587098788,519.506106012,500.154002023392,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.507587098788,503.241000007527,502.543002135897,NA,NA,NA,NA
0.61166,5.70005,2.63671,8.33676,NA,NA,NA,NA,NA,50861162,907239,20.38883,7722524,113.0968,NA,3200912,37.75393,100027,NA,NA,NA,NA,NA,NA,362.439221333333,397.639310298485,456.69314341,NA,NA,NA,NA
0.72952,5.68613,NA,NA,NA,NA,NA,NA,NA,51959015,1102363,24.31741,7784587,112.18426,NA,NA,NA,122215,NA,NA,NA,NA,NA,NA,397.576521075,399.980581138889,401.95708067963,NA,NA,NA,NA
0.76677,5.19263,NA,NA,NA,NA,NA,NA,83.82594,53095408,1178246,25.55892,7337436,103.85265,NA,NA,NA,136627,NA,4985417,NA,NA,NA,NA,369.702394016667,389.29312061,431.497405711111,NA,NA,NA,NA
1.02056,5.50277,3.04172,8.54449,NA,NA,NA,NA,NA,54281846,1580842,34.01879,7923495,110.05545,NA,3884428,43.45309,133558,NA,NA,NA,NA,NA,NA,316.047787816667,397.639310298485,349.5397381,NA,NA,NA,NA
1.02099,5.42856,NA,NA,NA,NA,NA,NA,NA,55522803,1595724,34.03316,7887439,107.63042,NA,NA,NA,114701,NA,NA,NA,NA,NA,NA,444.52166987619,383.113234723333,439.462944014286,NA,NA,NA,NA
